REGION;DEPARTEMENT;CODE_INSEE;COMMUNE;NB_REDEVABLES;PAT_MOYEN;IMPOTS_MOYEN
LES-HAUTS-DE-FRANCE;NORD;59368;LAMADELEINE;53;2531042;10561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92014;BOURGLAREINE;158;2305257;10417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRETAGNE;ILLE-ET-VILAINE;35288;SAINTMALO;148;2260030;10314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRETAGNE;FINISTERE;29019;BREST;76;2356790;10278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUVERGNE-RHONE-ALPES;DROME;26362;VALENCE;61;2458973;10270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOUVELLE-AQUITAINE;DEUX-SEVRES;79191;NIORT;52;2256245;10203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRE-VALDELOIRE;EURE-ET-LOIR;28085;CHARTRES;88;2274040;10164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92064;SAINTCLOUD;618;2395348;10151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;PARIS;75114;VILLEDEPARIS;1728;2328580;10133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92004;ASNIERES;308;2252531;10053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOUVELLE-AQUITAINE;HAUTE-VIENNE;87085;LIMOGES;131;2285481;9985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;VAL-D'OISE;95428;MONTMORENCY;118;2319776;9963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROVENCE-ALPES-COTED'AZUR;ALPES-MARITIMES;06030;LECANNET;162;2317615;9959;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LES-HAUTS-DE-FRANCE;NORD;59350;LILLE;283;2367618;9904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOUVELLE-AQUITAINE;PYRENEES-ATLANTIQUES;64122;BIARRITZ;262;2243840;9875;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;SEINE-SAINT-DENIS;93077;VILLEMOMBLE;55;2240805;9872;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LES-HAUTS-DE-FRANCE;NORD;59646;WASQUEHAL;74;2266876;9860;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92044;LEVALLOIS-PERRET;593;2301775;9777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRAND-EST;HAUT-RHIN;68224;MULHOUSE;84;2240180;9768;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRAND-EST;BAS-RHIN;67482;STRASBOURG;647;2319361;9763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92049;MONTROUGE;179;2194745;9744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OCCITANIE;HERAULT;34032;BEZIERS;79;2285524;9725;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROVENCE-ALPES-COTED'AZUR;VAR;83050;DRAGUIGNAN;71;2181197;9623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRE-VALDELOIRE;LOIRET;45234;ORLEANS;148;2280243;9592;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CORSE;HAUTE-CORSE;2B033;BASTIA;59;2196292;9580;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORMANDIE;SEINE-MARITIME;76351;LEHAVRE;103;2202851;9551;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92020;CHATILLON;89;2182222;9474;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;VAL-DE-MARNE;94033;FONTENAYSOUSBOIS;271;2331649;9473;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUVERGNE-RHONE-ALPES;RHONE;69123;LYON;1902;2279458;9445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOUVELLE-AQUITAINE;GIRONDE;33281;MERIGNAC;145;2145902;9426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LES-HAUTS-DE-FRANCE;NORD;59328;LAMBERSART;60;2364093;9423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOUVELLE-AQUITAINE;GIRONDE;33063;BORDEAUX;1469;2217581;9419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;PARIS;75109;VILLEDEPARIS;1120;2249913;9414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROVENCE-ALPES-COTED'AZUR;HAUTES-ALPES;05061;GAP;57;2235849;9388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;ESSONNE;91114;BRUNOY;56;2215556;9365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;SEINE-SAINT-DENIS;93051;NOISYLEGRAND;59;2293357;9331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORMANDIE;CALVADOS;14118;CAEN;197;2192665;9311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;VAL-DE-MARNE;94068;SAINTMAURDESFOSSES;682;2208193;9262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;PARIS;75115;VILLEDEPARIS;3137;2236794;9198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROVENCE-ALPES-COTED'AZUR;ALPES-MARITIMES;06069;GRASSE;124;2160182;9162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROVENCE-ALPES-COTED'AZUR;ALPES-MARITIMES;06123;SAINTLAURENTDUVAR;87;2188938;9157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROVENCE-ALPES-COTED'AZUR;ALPES-MARITIMES;06088;NICE;1243;2185850;9116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;PARIS;75112;VILLEDEPARIS;1109;2225703;9067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LAREUNION;LAREUNION;97415;SAINTPAUL;174;2161052;9064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92019;CHATENAYMALABRY;101;2147625;9064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92046;MALAKOFF;62;2336846;9058;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PAYSDELALOIRE;LOIRE-ATLANTIQUE;44109;NANTES;842;2206265;9026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROVENCE-ALPES-COTED'AZUR;VAR;83137;TOULON;243;2131695;8951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92012;BOULOGNEBILLANCOURT;1780;2224112;8947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROVENCE-ALPES-COTED'AZUR;ALPES-MARITIMES;06004;ANTIBES;418;2187869;8929;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LES-HAUTS-DE-FRANCE;NORD;59378;MARCQENBAROEUL;227;2346145;8927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROVENCE-ALPES-COTED'AZUR;BOUCHES-DU-RHONE;13001;AIXENPROVENCE;875;2192630;8895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LAREUNION;LAREUNION;97422;TAMPON;93;2145837;8875;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRAND-EST;MEURTHE-ET-MOSELLE;54395;NANCY;184;2314728;8874;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OCCITANIE;HAUTE-GARONNE;31557;TOURNEFEUILLE;61;2213884;8848;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOUVELLE-AQUITAINE;GIRONDE;33529;LATESTEDEBUCH;196;2266493;8843;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;VAL-DE-MARNE;94017;CHAMPIGNYSURMARNE;63;2116037;8820;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PAYSDELALOIRE;VENDEE;85194;LESSABLESD'OLONNE;125;2135252;8815;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROVENCE-ALPES-COTED'AZUR;VAR;83118;SAINT-RAPHAEL;291;2152180;8804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOURGOGNE-FRANCHE-COMTE;COTE-D'OR;21231;DIJON;174;2173765;8786;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LES-HAUTS-DE-FRANCE;SOMME;80021;AMIENS;160;2176603;8769;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUVERGNE-RHONE-ALPES;RHONE;69202;STEFOYLESLYON;171;2209627;8766;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROVENCE-ALPES-COTED'AZUR;BOUCHES-DU-RHONE;13055;MARSEILLE;1444;2191555;8731;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;PARIS;75119;VILLEDEPARIS;471;2226403;8683;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUVERGNE-RHONE-ALPES;RHONE;69034;CALUIREETCUIRE;208;2224681;8675;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUVERGNE-RHONE-ALPES;ISERE;38185;GRENOBLE;178;2167094;8652;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OCCITANIE;HAUTE-GARONNE;31555;TOULOUSE;1112;2163031;8617;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;PARIS;75113;VILLEDEPARIS;936;2156244;8602;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OCCITANIE;PYRENEES-ORIENTALES;66136;PERPIGNAN;133;2096482;8602;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;HAUTS-DE-SEINE;92062;PUTEAUX;121;2115114;8564;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROVENCE-ALPES-COTED'AZUR;BOUCHES-DU-RHONE;13028;LACIOTAT;96;2079346;8536;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
